"","StationID","Latitude","Longitude","Sta_Desc","US_L3CODE","US_L3NAME","US_L4CODE","US_L4NAME","VAHU6","ASSESS_REG","OFFICE_NM","VaName","Tidal","VAHUSB","FedName","HUC10","Basin","BASIN_CODE","Basin_Code","CountyCityName","FIPS"
"2703","2-JTH006.53",37.46836,-79.262711,"X of 761 & 647 just off 501 past Bnsboro","45","Piedmont","45e","Northern Inner Piedmont","JM07","BRRO","Blue Ridge","James River-Judith Creek","N","JM","Judith Creek-James River","0208020303","James River Basin","2B","James-Middle","Bedford","019"
"2704","2-RED003.65",37.509431,-79.38294,"Downstream of Rt. 637 Crossing","45","Piedmont","45e","Northern Inner Piedmont","JM02","BRRO","Blue Ridge","Reed Creek","N","JM","Reed Creek","0208020301","James River Basin","2B","James-Middle","Bedford","019"
"2705","2BJMS221.84",37.614889,-78.818043,"Main boat ramp at James River State Park","45","Piedmont","45e","Northern Inner Piedmont","JM20","BRRO","Blue Ridge","James River-Alabama Creek","N","JM","Alabama Creek-James River","0208020308","James River Basin","2B","James-Middle","Nelson","125"
"2706","2BACH000.09",37.392612,-79.041102,,"45","Piedmont","45e","Northern Inner Piedmont","JM13","BRRO","Blue Ridge","James River-Archer Creek","N","JM","Archer Creek-James River","0208020304","James River Basin","2B","James-Middle","Campbell","031"
"2707","4ACUB010.96",37.079333,-78.76365,"ROUTE 40 BRIDGE - CHARLOTTE COUNTY","45","Piedmont","45e","Northern Inner Piedmont","RU78","BRRO","Blue Ridge","Cub Creek-Rough Creek","N","RU","Rough Creek-Cub Creek","0301010203","Roanoke River Basin","4A","Roanoke","Charlotte","037"
"2708","4AGIL004.46",37.079717,-79.702216,"RT. 668 BRIDGE","45","Piedmont","45e","Northern Inner Piedmont","RU25","BRRO","Blue Ridge","Gills Creek","N","RU","Gills Creek","0301010106","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2709","4AHPN001.62",36.928164,-79.52544,"Rt. 785 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RU36","BRRO","Blue Ridge","Pigg River-Tomahawk Creek","N","RU","Tomahawk Creek-Pigg River","0301010110","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"2710","4AHRN004.93",36.631621,-80.005223,"RT. 695 BRIDGE","45","Piedmont","45e","Northern Inner Piedmont","RD11","BRRO","Blue Ridge","Horse Pasture Creek","N","RD","Horse Pasture Creek","0301010304","Roanoke River Basin","4A","Roanoke","Henry","089"
"2711","4ADAN066.41",36.54472,-79.492131,"Rte 58 Bypass","45","Piedmont","45e","Northern Inner Piedmont","RD33","BRRO","Blue Ridge","Dan River-Danville","N","RD","Danville-Dan River","0301010309","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"2712","4ADAN169.57",36.554168,-80.428683,"Rt. 645 Bridge - Patrick Co.","45","Piedmont","45e","Northern Inner Piedmont","RD02","BRRO","Blue Ridge","Dan River-Archies Creek","N","RD","Archies Creek-Dan River","0301010301","Roanoke River Basin","4A","Roanoke","Patrick","141"
"2713","4AELK005.44",36.557111,-80.333061,"Rt. 661 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RD04","BRRO","Blue Ridge","Dan River-Elk Creek","N","RD","Elk Creek-Dan River","0301010301","Roanoke River Basin","4A","Roanoke","Patrick","141"
"2714","4ABNR000.40",37.030352,-80.026227,"Rt 740 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RU20","BRRO","Blue Ridge","North Fork Blackwater River","N","RU","North Fork Blackwater River","0301010105","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2715","4ABNR001.53",37.04305,-80.03652,"Rt. 738 Br. (Below Barnhardt Dairy)","45","Piedmont","45e","Northern Inner Piedmont","RU20","BRRO","Blue Ridge","North Fork Blackwater River","N","RU","North Fork Blackwater River","0301010105","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2716","4ABSF001.15",37.013238,-80.034118,"RT. 641 BRIDGE","45","Piedmont","45e","Northern Inner Piedmont","RU21","BRRO","Blue Ridge","South Fork Blackwater River","N","RU","South Fork Blackwater River","0301010105","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2717","4ABWR045.80",37.034075,-79.909122,"Rt. 812 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RU22","BRRO","Blue Ridge","Blackwater River-Madcap Creek","N","RU","Madcap Creek-Blackwater River","0301010105","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2718","4ABWR054.81",37.018481,-79.961556,"Rt. 734 Bride","45","Piedmont","45e","Northern Inner Piedmont","RU22","BRRO","Blue Ridge","Blackwater River-Madcap Creek","N","RU","Madcap Creek-Blackwater River","0301010105","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2719","4ABWR061.20",37.024777,-80.023199,"Rt. 641 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RU22","BRRO","Blue Ridge","Blackwater River-Madcap Creek","N","RU","Madcap Creek-Blackwater River","0301010105","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2720","4ACCK001.80",37.062813,-79.568464,"Mouth Craddock Cr. - SML","45","Piedmont","45e","Northern Inner Piedmont","RU27","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Craddock Creek","N","RU","Craddock Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Bedford","019"
"2721","4AHYC016.70",36.588036216,-78.897935194,"RT. 501 S OF SOUTH BOSTON","45","Piedmont","45e","Northern Inner Piedmont","RD70","BRRO","Blue Ridge","Hyco River-Bowes Branch","N","RD","Bowes Branch-Hyco River","0301010406","Roanoke River Basin","4A","Roanoke","Halifax","083"
"2722","4ALDR002.61",36.564602,-80.374021,"Rt. 649 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RD03","BRRO","Blue Ridge","Little Dan River","N","RD","Little Dan River","0301010301","Roanoke River Basin","4A","Roanoke","Patrick","141"
"2723","4ALLE005.22",37.060885,-79.940949,"Rt. 697 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RU22","BRRO","Blue Ridge","Blackwater River-Madcap Creek","N","RU","Madcap Creek-Blackwater River","0301010105","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2724","4APRS008.76",36.545781,-80.295326,"Rt 660 Near State Line","45","Piedmont","45e","Northern Inner Piedmont","RD05","BRRO","Blue Ridge","Dan River-Peters Creek","N","RD","Peters Creek-Dan River","0301010301","Roanoke River Basin","4A","Roanoke","Patrick","141"
"2725","4AREE000.80",36.72972,-79.93704,"ROUTE 993 BRIDGE - HENRY COUNTY","45","Piedmont","45e","Northern Inner Piedmont","RD23","BRRO","Blue Ridge","Reed Creek-Little Reed Creek","N","RD","Little Reed Creek-Reed Creek","0301010307","Roanoke River Basin","4A","Roanoke","Henry","089"
"2726","4AROA175.63",37.147403,-79.670989,"Hales Ford - SML","45","Piedmont","45e","Northern Inner Piedmont","RU18","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Stony Creek","N","RU","Stony Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2727","4AROA180.21",37.149081,-79.700377,"Confl. Indian Cr. - SML","45","Piedmont","45e","Northern Inner Piedmont","RU18","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Stony Creek","N","RU","Stony Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2728","4AROA183.64",37.192684,-79.724041,"Confl. Beaverdam Cr. - SML","45","Piedmont","45e","Northern Inner Piedmont","RU18","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Stony Creek","N","RU","Stony Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Bedford","019"
"2729","4AROA192.94",37.2176,-79.80008,"HARDY FORD - SML","45","Piedmont","45e","Northern Inner Piedmont","RU16","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Lynville Creek","N","RU","Lynville Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2730","4AROA196.05",37.218982,-79.830328,"McVeigh Ford - SML","45","Piedmont","45e","Northern Inner Piedmont","RU16","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Lynville Creek","N","RU","Lynville Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2731","4ARSL003.20",36.565954,-80.174145,"Rt. 825 Bridge, Palmetto School Road","45","Piedmont","45e","Northern Inner Piedmont","RD07","BRRO","Blue Ridge","Russell Creek","N","RD","Russell Creek","0301010304","Roanoke River Basin","4A","Roanoke","Patrick","141"
"2732","4ASDA004.94",36.931303,-79.9484,"Btw Rt. 607 and Rt. 619","45","Piedmont","45e","Northern Inner Piedmont","RU29","BRRO","Blue Ridge","Pigg River-Turners Creek","N","RU","Turners Creek-Pigg River","0301010108","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2733","4ASMR004.14",36.555771,-80.021356,"RT. 695 BRIDGE","45","Piedmont","45e","Northern Inner Piedmont","RD09","BRRO","Blue Ridge","Lower South Mayo River-Crooked Creek","N","RD","Crooked Creek-Lower South Mayo River","0301010304","Roanoke River Basin","4A","Roanoke","Henry","089"
"2734","4ASMR016.09",36.570979,-80.130428,"Rt 700 Bridge, Nettle Ridge Gage","45","Piedmont","45e","Northern Inner Piedmont","RD09","BRRO","Blue Ridge","Lower South Mayo River-Crooked Creek","N","RD","Crooked Creek-Lower South Mayo River","0301010304","Roanoke River Basin","4A","Roanoke","Patrick","141"
"2735","4AROA158.22",37.045743,-79.539866,"Dam - SML","45","Piedmont","45e","Northern Inner Piedmont","RU27","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Craddock Creek","N","RU","Craddock Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"2736","4AROA163.76",37.046394,-79.587797,"Confl. Blackwater River - SML","45","Piedmont","45e","Northern Inner Piedmont","RU27","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Craddock Creek","N","RU","Craddock Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Bedford","019"
"2737","4AROA167.34",37.069511,-79.606521,"Buoy R12 - SML","45","Piedmont","45e","Northern Inner Piedmont","RU19","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Bettys Creek","N","RU","Bettys Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Bedford","019"
"2738","4ALOR014.75",37.333325,-79.464599,"RT. 718 BR ABOVE BEDFORD STP OUTFALL","45","Piedmont","45e","Northern Inner Piedmont","RU54","BRRO","Blue Ridge","Little Otter River-Johns Creek","N","RU","Johns Creek-Little Otter River","0301010114","Roanoke River Basin","4A","Roanoke","Bedford","019"
"2739","4ALWD002.54",36.636338,-79.79158,"Rt. 650 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RD29","BRRO","Blue Ridge","Lower Leatherwood Creek","N","RD","Lower Leatherwood Creek","0301010308","Roanoke River Basin","4A","Roanoke","Henry","089"
"2740","4ALWD011.03",36.695574,-79.758485,"Rt 648 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RD27","BRRO","Blue Ridge","Upper Leatherwood Creek","N","RD","Upper Leatherwood Creek","0301010308","Roanoke River Basin","4A","Roanoke","Henry","089"
"2741","4ALWF004.32",36.727515,-79.774311,"Rt. 57 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RD28","BRRO","Blue Ridge","West Fork Leatherwood Creek-Peters Branch","N","RD","Peters Branch-West Fork Leatherwood Creek","0301010308","Roanoke River Basin","4A","Roanoke","Henry","089"
"2742","4AMAY018.17",36.535244,-79.99085,"RT. 691 IN N.C. AT GAGING STATION","45","Piedmont","45e","Northern Inner Piedmont","RD13","BRRO","Blue Ridge","Mayo River-Pawpaw Creek","N","RD","Pawpaw Creek-Mayo River","0301010304","Roanoke River Basin","4A","Roanoke",,
"2743","4AMRR000.02",36.613161,-79.82358,"Marrowbone Cr. Boat Ramp","45","Piedmont","45e","Northern Inner Piedmont","RD25","BRRO","Blue Ridge","Marrowbone Creek","N","RD","Marrowbone Creek","0301010308","Roanoke River Basin","4A","Roanoke","Henry","089"
"2744","4AMTR010.33",36.548114,-79.842833,"OFF RT. 637 BRIDGE, HENRY CO","45","Piedmont","45e","Northern Inner Piedmont","RD14","BRRO","Blue Ridge","Dan River-Matrimony Creek","N","RD","Matrimony Creek-Dan River","0301010305","Roanoke River Basin","4A","Roanoke","Henry","089"
"2745","4ANMR002.60",36.567987,-79.986029,"Rt. 629 Bridge, Gage nr Spencer","45","Piedmont","45e","Northern Inner Piedmont","RD12","BRRO","Blue Ridge","North Mayo River-Koger Creek","N","RD","Koger Creek-North Mayo River","0301010304","Roanoke River Basin","4A","Roanoke","Henry","089"
"2746","4APGG008.87",36.946706,-79.524996,"Off Rt. 40 at USGS gage","45","Piedmont","45e","Northern Inner Piedmont","RU36","BRRO","Blue Ridge","Pigg River-Tomahawk Creek","N","RU","Tomahawk Creek-Pigg River","0301010110","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"2747","4APGG052.73",36.996036,-79.859878,"RT. 713 Bridge Upstrm Rcky Mt STP","45","Piedmont","45e","Northern Inner Piedmont","RU30","BRRO","Blue Ridge","Pigg River-Powder Mill Creek","N","RU","Powder Mill Creek-Pigg River","0301010108","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2748","4ASNW000.60",36.923796,-79.602377,"Rt. 809 Bridge (Pittsylvania Co)","45","Piedmont","45e","Northern Inner Piedmont","RU35","BRRO","Blue Ridge","Snow Creek-Gourd Creek","N","RU","Gourd Creek-Snow Creek","0301010109","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"2749","4ASNW016.24",36.873421,-79.723027,"Snow Creek Road Bridge at Parkers Store","45","Piedmont","45e","Northern Inner Piedmont","RU33","BRRO","Blue Ridge","Snow Creek-Crab Creek","N","RU","Crab Creek-Snow Creek","0301010109","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2750","4ASOO003.12",36.587614,-80.109445,"RT. 832 BRIDGE","45","Piedmont","45e","Northern Inner Piedmont","RD08","BRRO","Blue Ridge","Spoon Creek","N","RD","Spoon Creek","0301010304","Roanoke River Basin","4A","Roanoke","Patrick","141"
"2751","4ASRE007.90",36.558852,-79.745918,"Rt 622 Bridge at Morgan Ford","45","Piedmont","45e","Northern Inner Piedmont","RD30","BRRO","Blue Ridge","Smith River-Fall Creek","N","RD","Fall Creek-Smith River","0301010308","Roanoke River Basin","4A","Roanoke","Henry","089"
"2752","4ASRE015.43",36.602211,-79.776357,"Rt 636 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RD30","BRRO","Blue Ridge","Smith River-Fall Creek","N","RD","Fall Creek-Smith River","0301010308","Roanoke River Basin","4A","Roanoke","Henry","089"
"2753","4ASRE021.58",36.633586,-79.825159,"Smith River Sports Complex Ramp","45","Piedmont","45e","Northern Inner Piedmont","RD26","BRRO","Blue Ridge","Smith River-Mulberry Creek","N","RD","Mulberry Creek-Smith River","0301010308","Roanoke River Basin","4A","Roanoke","Henry","089"
"2754","4ASRE043.54",36.788051,-80.008927,"Rt. 674 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RD22","BRRO","Blue Ridge","Smith River-Blackberry Creek","N","RD","Blackberry Creek-Smith River","0301010307","Roanoke River Basin","4A","Roanoke","Henry","089"
"2755","4ASRE046.90",36.782697,-80.029189,"Dam - Philpott Res.","45","Piedmont","45e","Northern Inner Piedmont","RD20","BRRO","Blue Ridge","Smith River/Philpott Reservoir","N","RD","Philpott Reservoir-Smith River","0301010306","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2756","4ASRE048.98",36.803453,-80.046244,"Goose Point - Philpott Res.","45","Piedmont","45e","Northern Inner Piedmont","RD20","BRRO","Blue Ridge","Smith River/Philpott Reservoir","N","RD","Philpott Reservoir-Smith River","0301010306","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2757","4ASRE051.06",36.830439,-80.072266,"Horseshoe Point - Philpott Res.","45","Piedmont","45e","Northern Inner Piedmont","RD19","BRRO","Blue Ridge","Smith River/Philpott Reservoir-Nicholas Creek","N","RD","Nicholas Creek-Smith River","0301010306","Roanoke River Basin","4A","Roanoke","Patrick","141"
"2758","4ASRE052.31",36.830302,-80.072285,"#3A,#3B,#3C HORSEHOE POINT - TOP,MIDDLE,","45","Piedmont","45e","Northern Inner Piedmont","RD19","BRRO","Blue Ridge","Smith River/Philpott Reservoir-Nicholas Creek","N","RD","Nicholas Creek-Smith River","0301010306","Roanoke River Basin","4A","Roanoke","Patrick","141"
"2759","4ASRE056.06",36.846464,-80.101204,"Union Bridge - Phipott Res.","45","Piedmont","45e","Northern Inner Piedmont","RD19","BRRO","Blue Ridge","Smith River/Philpott Reservoir-Nicholas Creek","N","RD","Nicholas Creek-Smith River","0301010306","Roanoke River Basin","4A","Roanoke","Patrick","141"
"2760","4ASRE075.69",36.779373,-80.248206,"RT. 708 BRIDGE","45","Piedmont","45e","Northern Inner Piedmont","RD15","BRRO","Blue Ridge","Smith River-Rock Castle Creek","N","RD","Rock Castle Creek-Smith River","0301010306","Roanoke River Basin","4A","Roanoke","Patrick","141"
"2761","4ASYC002.02",36.770317,-80.208721,"Elamsville Road Bridge","45","Piedmont","45e","Northern Inner Piedmont","RD16","BRRO","Blue Ridge","Sycamore Creek-Little Sycamore Creek","N","RD","Little Sycamore Creek-Sycamore Creek","0301010306","Roanoke River Basin","4A","Roanoke","Patrick","141"
"2762","4ATEL001.02",37.067748,-79.926748,"Rt. 697 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RU22","BRRO","Blue Ridge","Blackwater River-Madcap Creek","N","RU","Madcap Creek-Blackwater River","0301010105","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2763","4ATMA001.46",36.913302,-79.547745,"Rt. 644 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RU36","BRRO","Blue Ridge","Pigg River-Tomahawk Creek","N","RU","Tomahawk Creek-Pigg River","0301010110","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"2764","4ATWN000.22",36.790164,-80.005649,"rt.674 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RD21","BRRO","Blue Ridge","Town Creek","N","RD","Town Creek","0301010307","Roanoke River Basin","4A","Roanoke","Henry","089"
"2765","4AXML000.01",37.165584,-79.877198,"Old Hollow Ln. crossing","45","Piedmont","45e","Northern Inner Piedmont","RU25","BRRO","Blue Ridge","Gills Creek","N","RU","Gills Creek","0301010106","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2766","4AXUO000.49",37.112085,-79.604624,"Diane Dr. Bridge","45","Piedmont","45e","Northern Inner Piedmont","RU19","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Bettys Creek","N","RU","Bettys Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Bedford","019"
"2767","4BJOH004.45",36.586247,-80.59527,"RT. 672 BRIDGE","45","Piedmont","45e","Northern Inner Piedmont","YA04","BRRO","Blue Ridge","Johnson Creek","N","YA","Johnson Creek","0304010108","Roanoke River Basin","4B","Yadkin","Patrick","141"
"2768","2AJMS279.59",37.55737,-79.3669,"above big island off blue ridge pwk","45","Piedmont","45e","Northern Inner Piedmont","JM01","BRRO","Blue Ridge","James River-Otter Creek","N","JM","Otter Creek-James River","0208020301","James River Basin","2B","James-Middle","Amherst","009"
"2769","2BJMS220.34",37.633889,-78.815583,"James R near James R State Park","45","Piedmont","45e","Northern Inner Piedmont","JM20","BRRO","Blue Ridge","James River-Alabama Creek","N","JM","Alabama Creek-James River","0208020308","James River Basin","2B","James-Middle","Nelson","125"
"2770","4ASRE039.43",36.762993,-79.995317,"Rt. 57 Bridge in Bassett","45","Piedmont","45e","Northern Inner Piedmont","RD22","BRRO","Blue Ridge","Smith River-Blackberry Creek","N","RD","Blackberry Creek-Smith River","0301010307","Roanoke River Basin","4A","Roanoke","Henry","089"
"2771","4ASRE038.57",36.754283,-79.985578,"Off Rt. 57 in Bassett","45","Piedmont","45e","Northern Inner Piedmont","RD22","BRRO","Blue Ridge","Smith River-Blackberry Creek","N","RD","Blackberry Creek-Smith River","0301010307","Roanoke River Basin","4A","Roanoke","Henry","089"
"2772","4ABOR031.30",37.378167,-79.438364,"Big Otter R. at rivermile 31.20","45","Piedmont","45e","Northern Inner Piedmont","RU52","BRRO","Blue Ridge","Big Otter River-Roaring Run","N","RU","Roaring Run-Big Otter River","0301010114","Roanoke River Basin","4A","Roanoke","Bedford","019"
"2773","4ABDA004.14",37.224556,-79.756064,"Rt. 757 Bridge","45","Piedmont","45e","Northern Inner Piedmont","RU17","BRRO","Blue Ridge","Beaverdam Creek","N","RU","Beaverdam Creek","0301010107","Roanoke River Basin","4A","Roanoke","Bedford","019"
"2774","2BJMS248.90",37.419339,-79.040697,"James River @ Joshua Falls boat ramp","45","Piedmont","45e","Northern Inner Piedmont","JM13","BRRO","Blue Ridge","James River-Archer Creek","N","JM","Archer Creek-James River","0208020304","James River Basin","2B","James-Middle","Campbell","031"
"2775","4ABOR030.56",37.374721,-79.425577,"Along Rt. 637","45","Piedmont","45e","Northern Inner Piedmont","RU52","BRRO","Blue Ridge","Big Otter River-Roaring Run","N","RU","Roaring Run-Big Otter River","0301010114","Roanoke River Basin","4A","Roanoke","Bedford","019"
"2776","2BJMS229.48",37.535722,-78.833806,"James R just upstream of Bent Creek","45","Piedmont","45e","Northern Inner Piedmont","JM17","BRRO","Blue Ridge","James River-Allens Creek","N","JM","Allens Creek-James River","0208020304","James River Basin","2B","James-Middle","Appomattox","011"
"2777","4ADAN021.36",36.6665,-78.986694,"Dan River downstream of News Ferry","45","Piedmont","45e","Northern Inner Piedmont","RD49","BRRO","Blue Ridge","Dan River-Chalmers Creek","N","RD","Chalmers Creek-Dan River","0301010404","Roanoke River Basin","4A","Roanoke","Halifax","083"
"2778","4AXWC000.05",37.182361,-79.034528,"UT Mollys E of Mosebrook Dr","45","Piedmont","45e","Northern Inner Piedmont","RU68","BRRO","Blue Ridge","Mollys Creek","N","RU","Mollys Creek","0301010202","Roanoke River Basin","4A","Roanoke","Campbell","031"
"2779","4AROA073.71",36.976611,-78.736833,"Roanoke R near Cove Rd","45","Piedmont","45e","Northern Inner Piedmont","RU80","BRRO","Blue Ridge","Roanoke River-Hunting Creek","N","RU","Hunting Creek-Roanoke River","0301010204","Roanoke River Basin","4A","Roanoke","Halifax","083"
"2780","2BJMS250.66",37.422556,-79.068972,"James R upstream of Joshua Falls","45","Piedmont","45e","Northern Inner Piedmont","JM13","BRRO","Blue Ridge","James River-Archer Creek","N","JM","Archer Creek-James River","0208020304","James River Basin","2B","James-Middle","Amherst","009"
"2781","4AXOS001.37",37.315389,-79.218028,"UT Flat Ck W of Lynchburg airport","45","Piedmont","45e","Northern Inner Piedmont","RU58","BRRO","Blue Ridge","Flat Creek","N","RU","Flat Creek","0301010115","Roanoke River Basin","4A","Roanoke","Campbell","031"
"2782","4ASRW004.87",36.749167,-79.566,"Strawberry Ck S of Rte 612","45","Piedmont","45e","Northern Inner Piedmont","RD52","BRRO","Blue Ridge","Banister River-Strawberry Creek","N","RD","Strawberry Creek-Banister River","0301010501","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"2783","4ACRE008.60",36.975056,-79.001083,"Childrey Ck just DS of Hwy 40","45","Piedmont","45e","Northern Inner Piedmont","RU72","BRRO","Blue Ridge","Roanoke River-Childrey Creek","N","RU","Childrey Creek-Roanoke River","0301010204","Roanoke River Basin","4A","Roanoke","Halifax","083"
"2784","2BXAZ000.66",37.457806,-79.209917,"UT Judith N of Locksview Rd","45","Piedmont","45e","Northern Inner Piedmont","JM07","BRRO","Blue Ridge","James River-Judith Creek","N","JM","Judith Creek-James River","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"2785","4AROA086.04",36.984389,-78.824,"Roanoke R S of Coles Ferry Loop","45","Piedmont","45e","Northern Inner Piedmont","RU75","BRRO","Blue Ridge","Roanoke River-Buckskin Creek","N","RU","Buckskin Creek-Roanoke River","0301010204","Roanoke River Basin","4A","Roanoke","Halifax","083"
"2786","2BXBA000.52",37.416333,-79.009361,"UT Joshua South of Pinecrest Ln","45","Piedmont","45e","Northern Inner Piedmont","JM13","BRRO","Blue Ridge","James River-Archer Creek","N","JM","Archer Creek-James River","0208020304","James River Basin","2B","James-Middle","Appomattox","011"
"2787","4AXCN000.61",37.129417,-79.274452,"UT to Staunton River @ Rt. 711","45","Piedmont","45e","Northern Inner Piedmont","RU48","BRRO","Blue Ridge","Roanoke River-Reed Creek","N","RU","Reed Creek-Roanoke River","0301010113","Roanoke River Basin","4A","Roanoke","Campbell","031"
"2788","2BJMS263.24",37.453917,-79.179361,"James River downstream of Reusens Dam","45","Piedmont","45e","Northern Inner Piedmont","JM07","BRRO","Blue Ridge","James River-Judith Creek","N","JM","Judith Creek-James River","0208020303","James River Basin","2B","James-Middle","Lynchburg","680"
"2789","4ACAS004.33",36.567806,-79.678417,"Cascade Ck @ Unicorn Drive Rt 855","45","Piedmont","45e","Northern Inner Piedmont","RD31","BRRO","Blue Ridge","Cascade Creek","N","RD","Cascade Creek","0301010309","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"2790","4ACAS006.64",36.586861,-79.680944,"Cascade Ck @ Cascade Mill Rd Rt 855","45","Piedmont","45e","Northern Inner Piedmont","RD31","BRRO","Blue Ridge","Cascade Creek","N","RD","Cascade Creek","0301010309","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"2791","4ACAS008.11",36.599833,-79.695639,"Cascade Ck @ W Maple Drive Rt 700","45","Piedmont","45e","Northern Inner Piedmont","RD31","BRRO","Blue Ridge","Cascade Creek","N","RD","Cascade Creek","0301010309","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"2792","4ACEB000.59",36.582472,-79.661639,"East Branch Cascade Ck @ Rt 857","45","Piedmont","45e","Northern Inner Piedmont","RD31","BRRO","Blue Ridge","Cascade Creek","N","RD","Cascade Creek","0301010309","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"2793","4ACNT022.93",36.8571,-79.893278,"At Rufus Road","45","Piedmont","45e","Northern Inner Piedmont","RU31","BRRO","Blue Ridge","Big Chestnut Creek","N","RU","Big Chestnut Creek","0301010108","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2794","4ALVL003.26",37.1959,-79.782781,"Eaton Rd. near Hardy","45","Piedmont","45e","Northern Inner Piedmont","RU16","BRRO","Blue Ridge","Roanoke River/Smith Mountain Lake-Lynville Creek","N","RU","Lynville Creek-Smith Mountain Lake","0301010107","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2795","4AGIL010.54",37.11265,-79.743728,"Lost Mountain Rd.","45","Piedmont","45e","Northern Inner Piedmont","RU25","BRRO","Blue Ridge","Gills Creek","N","RU","Gills Creek","0301010106","Roanoke River Basin","4A","Roanoke","Franklin","067"
"2796","4AXWD000.31",36.817569,-79.636147,"Rt 817 Bridge, Pittsylvania Co.","45","Piedmont","45e","Northern Inner Piedmont","RU34","BRRO","Blue Ridge","Turkeycock Creek","N","RU","Turkeycock Creek","0301010109","Roanoke River Basin","4A","Roanoke","Pittsylvania","143"
"2797","4AROT000.08",36.859111,-79.921972,"Rt 761 Bridge, Franklin Co.","45","Piedmont","45e","Northern Inner Piedmont","RU31","BRRO","Blue Ridge","Big Chestnut Creek","N","RU","Big Chestnut Creek","0301010108","Roanoke River Basin","4A","Roanoke","Franklin","067"
